,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
661,"Kramnik, Vladimir","Topalov, Veselin",2765,2750,1996.08.16,,1/2-1/2,A24
662,"Caruana, Fabiano","Topalov, Veselin",2801,2772,2014.09.02,tourn,1-0,B46
663,"Topalov, Veselin","Caruana, Fabiano",2749,2808,2017.06.21,tourn (rapid),1-0,C07
664,"Topalov, Veselin","Aronian, Levon",2770,2805,2012.01.22,,1/2-1/2,D37
665,"Topalov, Veselin","Dominguez Perez, Leinier",2740,2739,2019.02.23,match (blitz),1-0,A20
666,"Topalov, Veselin","Carlsen, Magnus",2796,2776,2009.03.22,,1/2-1/2,D37
667,"Ubilava, Elizbar","Topalov, Veselin",2560,2460,1992.??.??,,1-0,A81
668,"Christensen, Tobias","Topalov, Veselin",2300,2455,1991.??.??,,1-0,C01
669,"Antunes, Antonio","Topalov, Veselin",2465,2460,1992.??.??,tourn,1-0,B53
670,"Topalov, Veselin","Karpov, Anatoly",2740,2623,2018.10.25,tourn (rapid),1-0,C92
671,"Svidler, Peter","Topalov, Veselin",2747,2735,2004.01.18,tourn,1-0,B90
672,"Topalov, Veselin","Dominguez Perez, Leinier",2740,2739,2019.02.21,match (rapid),1/2-1/2,C54
673,"Oll, Lembit","Topalov, Veselin",2595,2650,1993.??.??,,1-0,A87
674,"Topalov, Veselin","Van Wely, Loek",2718,2700,2001.03.22,rapid,1-0,C11
675,"Topalov, Veselin","Gelfand, Boris",2702,2692,2000.03.21,tourn (rapid),1-0,B80
676,"Bareev, Evgeny","Topalov, Veselin",2729,2743,2003.03.17,rapid,1-0,D11
677,"Illescas Cordoba, Miguel","Topalov, Veselin",2590,2645,1994.??.??,,1/2-1/2,A39
678,"Gelfand, Boris","Topalov, Veselin",2710,2745,2002.07.10,,1/2-1/2,A33
679,"Topalov, Veselin","Kuczynski, Robert",2635,2525,1993.??.??,,1/2-1/2,D43
680,"Krivoshey, Sergei","Topalov, Veselin",2493,2778,2005.06.04,,1-0,A37
681,"Camarena Jimenez, Rufino","Topalov, Veselin",2332,2769,2007.08.04,rapid,0-1,E90
682,"Ivanchuk, Vassily","Topalov, Veselin",2730,2750,1996.??.??,,1-0,E73
683,"Adams, Michael","Topalov, Veselin",2716,2700,1999.03.03,,1/2-1/2,B90
684,"Topalov, Veselin","Karjakin, Sergey",2736,2773,2019.05.11,blitz,1-0,
685,"Lutz, Christopher","Topalov, Veselin",2650,2745,2002.07.11,tourn,1/2-1/2,C67
686,"Short, Nigel D","Topalov, Veselin",2655,2630,1995.05.29,,1/2-1/2,B22
687,"Topalov, Veselin","Ivanchuk, Vassily",2752,2769,2012.07.09,tourn (blitz),0-1,A80
688,"Topalov, Veselin","Gelfand, Boris",2757,2696,2005.03.29,,1/2-1/2,D17
689,"Topalov, Veselin","Vaganian, Rafael A",2630,2640,1995.06.02,,1-0,C10
690,"Topalov, Veselin","Anand, Viswanathan",2796,2791,2009.??.??,,1/2-1/2,B12
691,"Shakirov, A.","Topalov, Veselin",2751,2702,2000.03.23,rapid,1-0,B90
692,"Topalov, Veselin","Ivanchuk, Vassily",2700,2714,1999.03.26,tourn (rapid),1-0,A17
693,"Topalov, Veselin","Mamedyarov, Shakhriyar",2785,2757,2014.03.22,tourn,1/2-1/2,B90
694,"Topalov, Veselin","Jussupow, Artur",2702,2628,2000.06.22,,1-0,D36
695,"Anand, Viswanathan","Topalov, Veselin",2710,2635,1993.??.??,,1-0,C89
696,"Topalov, Veselin","Carlsen, Magnus",2775,2815,2011.03.20,tourn (rapid),1/2-1/2,C95
697,"Topalov, Veselin","Motylev, Alexander",2783,2647,2007.01.13,tourn,1/2-1/2,D12
698,"Vachier Lagrave, Maxime","Topalov, Veselin",2788,2754,2016.04.28,tourn,1/2-1/2,C67
699,"Short, Nigel D","Topalov, Veselin",2690,2725,1997.06.16,,0-1,B90
700,"Bareev, Evgeny","Topalov, Veselin",2714,2735,2004.03.23,rapid,1/2-1/2,E35
701,"Lakunza Oyarbide, Juan Carlos","Topalov, Veselin",2345,2460,1992.??.??,tourn,0-1,A88
702,"Topalov, Veselin","Leko, Peter",2801,2740,2006.03.23,rapid,0-1,B90
703,"Topalov, Veselin","Sorin, Ariel",,,1992.??.??,,1-0,A54
704,"Jussupow, Artur","Topalov, Veselin",2665,2750,1996.08.11,,1/2-1/2,A58
705,"Gelfand, Boris","Topalov, Veselin",2761,2805,2010.02.16,,1/2-1/2,E06
706,"Topalov, Veselin","Polgar, Judit",2740,2670,1998.01.24,,1/2-1/2,D39
707,"Inkiov, Ventzislav","Topalov, Veselin",2475,2670,1993.??.??,,1/2-1/2,A87
708,"Bacrot, Etienne","Topalov, Veselin",2708,2749,2017.06.24,tourn (rapid),1/2-1/2,B11
709,"Saric, Ivan","Topalov, Veselin",2628,2774,2013.11.02,tourn (rapid),1-0,C89
710,"Topalov, Veselin","Gurevich, Mikhail",2735,2656,2003.11.02,k.o. (rapid),1-0,C10
711,"Topalov, Veselin","Gozzoli, Yannick",2730,2602,2021.10.29,,1-0,C92
712,"Topalov, Veselin","Rauschenbach, Rainer",2725,,1997.??.??,,1-0,B08
713,"Aronian, Levon","Topalov, Veselin",2786,2780,2016.03.23,tourn,1/2-1/2,A29
714,"Topalov, Veselin","Vachier Lagrave, Maxime",2737,2780,2019.12.11,,1/2-1/2,A37
715,"Topalov, Veselin","Caruana, Fabiano",2793,2774,2013.06.02,tourn,0-1,C77
716,"Topalov, Veselin","Dreev, Aleksey",,,1995.??.??,,1-0,C11
717,"Topalov, Veselin","Lautier, Joel",2700,2630,1998.10.30,,0-1,B33
718,"Topalov, Veselin","Ionescu, Constantin",2640,2440,1994.??.??,,0-1,A46
719,"Topalov, Veselin","Morozevich, Alexander",2702,2748,2000.05.18,tourn,1/2-1/2,C13
720,"Topalov, Veselin","Deac, Bogdan Daniel",2739,2572,2017.01.28,swiss,1-0,E04
721,"Topalov, Veselin","Polgar, Judit",2813,2710,2006.12.09,,1/2-1/2,B90
722,"Radjabov, Teimour","Topalov, Veselin",2757,2813,2009.10.01,tourn,1/2-1/2,C45
723,"Timman, Jan H","Topalov, Veselin",2635,2645,1994.??.??,,0-1,E87
724,"Topalov, Veselin","Lu, Shanglei",2816,2599,2015.09.19,,1-0,B92
725,"Sokolov, Ivan","Topalov, Veselin",2670,2813,2006.10.27,,0-1,A43
726,"Georgiev, Kiril","Topalov, Veselin",2610,2520,1992.??.??,,1-0,A57
727,"Polgar, Judit","Topalov, Veselin",2630,2640,1994.??.??,,1-0,C02
728,"Vidarte Morales, Arturo","Topalov, Veselin",,2460,1992.??.??,,1/2-1/2,C42
729,"Karjakin, Sergey","Topalov, Veselin",2766,2785,2014.03.17,tourn,1/2-1/2,A29
730,"Topalov, Veselin","Oluto Adu, Oladapo",,,2015.09.11,k.o.,1-0,D11
731,"Topalov, Veselin","Van Wely, Loek",2702,2646,2000.06.24,,0-1,B81
732,"Shirov, Alexei","Topalov, Veselin",2704,2730,2021.12.17,,1/2-1/2,
733,"Topalov, Veselin","Kasparov, Garry",2735,2831,2004.02.25,tourn,1/2-1/2,D15
734,"Topalov, Veselin","Aronian, Levon",2761,2792,2016.06.12,tourn (blitz),1/2-1/2,A01
735,"Topalov, Veselin","Adams, Michael",2735,2725,2003.10.24,rapid,1-0,C96
736,"Topalov, Veselin","Eljanov, Pavel",2754,2765,2016.04.18,tourn (blitz),1/2-1/2,A11
737,"Svidler, Peter","Topalov, Veselin",2753,2772,2014.06.02,tourn (blitz),1-0,A20
738,"Topalov, Veselin","Kocsis, Janos",2460,2265,1989.??.??,,1-0,D85
739,"Ludvig Hammer, Jon","Topalov, Veselin",2677,2798,2015.06.15,,0-1,C03
740,"Leko, Peter","Topalov, Veselin",2740,2801,2006.02.26,tourn,1/2-1/2,B80
741,"Nepomniachtchi, Ian","Topalov, Veselin",2776,2736,2019.05.11,blitz,1/2-1/2,
742,"Topalov, Veselin","Polgar, Judit",2750,2665,1996.08.10,,1/2-1/2,B80
743,"Topalov, Veselin","Guerra Reig, Juan",2777,2078,2008.08.02,swiss (rapid),1-0,C00
744,"Nakamura, Hikaru","Topalov, Veselin",2780,2749,2017.11.12,match (blitz),1-0,E14
745,"Topalov, Veselin","Romero Holmes, Alfonso",2635,2210,1993.??.??,,1-0,B78
746,"Kamsky, Gata","Topalov, Veselin",2725,2796,2009.02.21,,1-0,C92
747,"Topalov, Veselin","Haba, Petr",2635,2485,1993.??.??,,1/2-1/2,B48
748,"Topalov, Veselin","Ponomariov, Ruslan",2735,2718,2003.06.08,,0-1,C18
749,"Van Wely, Loek","Topalov, Veselin",2681,2780,2008.03.26,tourn (rapid),1/2-1/2,E15
750,"Short, Nigel D","Topalov, Veselin",2690,2725,1997.04.02,,0-1,B23
751,"Ehlvest, Jaan","Topalov, Veselin",2615,2630,1995.05.27,,1/2-1/2,E01
752,"Bareev, Evgeny","Topalov, Veselin",2679,2700,1999.05.19,tourn,1-0,E32
753,"Topalov, Veselin","Ivanchuk, Vassily",2700,2714,1999.03.09,,0-1,A30
754,"Ehlvest, Jaan","Topalov, Veselin",2630,2670,1995.??.??,tourn,1/2-1/2,A46
755,"Topalov, Veselin","Gulko, Boris",2640,2615,1994.??.??,,1-0,C18
756,"Aronian, Levon","Topalov, Veselin",2739,2780,2008.03.22,,1-0,D45
757,"Topalov, Veselin","Kramnik, Vladimir",2750,2765,1996.07.14,tourn,1/2-1/2,D44
758,"Carlsen, Magnus","Topalov, Veselin",2772,2813,2009.09.29,tourn,1-0,E90
759,"Topalov, Veselin","Gulko, Boris",,,1994.??.??,,1/2-1/2,B14
760,"Topalov, Veselin","Ivanchuk, Vassily",2793,2755,2013.05.25,tourn,1-0,B51
761,"Gelfand, Boris","Topalov, Veselin",,,2012.09.22,,1/2-1/2,D37
762,"Gomez Esteban, Juan Mario","Topalov, Veselin",2425,2460,1992.??.??,,0-1,A57
763,"Topalov, Veselin","Dominguez Perez, Leinier",2740,2739,2019.02.24,match (blitz),0-1,E92
764,"Pandavos, Emanouel","Topalov, Veselin",2370,2495,1990.??.??,swiss,1/2-1/2,C09
765,"Topalov, Veselin","Morozevich, Alexander",2700,2723,1999.05.26,tourn,0-1,C11
766,"Topalov, Veselin","Georgiev, Kiril",2707,2661,2000.12.04,k.o.,1/2-1/2,E94
767,"Tiviakov, Sergei","Topalov, Veselin",2640,2645,1994.??.??,swiss,1-0,B70
768,"Topalov, Veselin","Anand, Viswanathan",2700,2725,1996.01.27,,1-0,B86
769,"Topalov, Veselin","Ding, Liren",2740,2812,2019.04.08,tourn,0-1,E32
770,"Radjabov, Teimour","Topalov, Veselin",2745,2793,2013.05.07,tourn (blitz),1-0,A22
771,"Kortschnoj, Viktor Lvovich","Topalov, Veselin",2615,2455,1991.??.??,,1-0,A30
772,"Topalov, Veselin","Kasparov, Garry",2740,2825,1998.06.12,,0-1,B33
773,"Vachier Lagrave, Maxime","Topalov, Veselin",2765,2803,2015.12.06,swiss,1-0,B90
774,"Topalov, Veselin","Anand, Viswanathan",2711,2794,2001.07.14,swiss,1-0,C10
775,"Anand, Viswanathan","Topalov, Veselin",,,2016.08.13,,1/2-1/2,C67
776,"Topalov, Veselin","So, Wesley",2761,2770,2016.06.18,tourn (rapid),0-1,A10
777,"Topalov, Veselin","Matamoros Franco, Carlos S",2803,2542,2010.09.27,team,1-0,E92
778,"Topalov, Veselin","Karpov, Anatoly",,,1997.??.??,,0-1,A45
779,"Topalov, Veselin","Schoebel, Klaus",2725,,1997.??.??,,1-0,B12
780,"Radjabov, Teimour","Topalov, Veselin",2729,2783,2007.01.28,tourn,1/2-1/2,E08
781,"Topalov, Veselin","Ponomariov, Ruslan",2757,2700,2005.01.15,tourn,1-0,B48
782,"Topalov, Veselin","Harikrishna, Pentala",2769,2668,2007.10.17,team,1/2-1/2,C09
783,"Vachier Lagrave, Maxime","Topalov, Veselin",2686,2752,2012.08.30,team-swiss,1-0,E68
784,"Topalov, Veselin","Illescas Cordoba, Miguel",2630,2595,1995.??.??,,1-0,B33
785,"Topalov, Veselin","Wang, Yue",2767,2705,2013.07.14,tourn,1/2-1/2,D17
786,"Caruana, Fabiano","Topalov, Veselin",2772,2771,2013.04.29,tourn,0-1,B90
787,"Topalov, Veselin","Karpov, Anatoly",2750,2775,1996.12.11,,1/2-1/2,D27
788,"Topalov, Veselin","Gasimov, Ilgar",2775,2746,2011.03.18,tourn (rapid),1/2-1/2,A41
789,"Topalov, Veselin","Carlsen, Magnus",2761,2855,2016.06.11,tourn (blitz),1/2-1/2,C84
790,"Anand, Viswanathan","Topalov, Veselin",2787,2805,2010.04.25,match,1-0,E04
791,"Topalov, Veselin","Nakamura, Hikaru",2761,2787,2016.06.17,tourn (rapid),1-0,C54
792,"Adams, Michael","Topalov, Veselin",2715,2702,2000.06.25,,1-0,B51
793,"Topalov, Veselin","Fressinet, Laurent",2739,2591,2002.02.24,,1/2-1/2,C92
794,"Sznapik, Aleksander","Topalov, Veselin",,,1993.??.??,,0-1,C92
795,"Topalov, Veselin","Beliavsky, Alexander G",2630,2650,1995.03.10,,1-0,B07
796,"Radjabov, Teimour","Topalov, Veselin",2735,2780,2008.02.16,tourn,1/2-1/2,C67
797,"Morozevich, Alexander","Topalov, Veselin",2742,2739,2002.03.17,rapid,1/2-1/2,B22
798,"Topalov, Veselin","Kramnik, Vladimir",,,1994.??.??,,1-0,B56
799,"Topalov, Veselin","Hernandez Guerrero, Gilberto",2690,2568,1999.11.09,,1/2-1/2,E94
800,"Topalov, Veselin","Kasimdzhanov, Rustam",2757,2678,2005.03.08,tourn,1-0,D37
801,"Topalov, Veselin","Nakamura, Hikaru",2761,2787,2016.06.19,tourn (blitz),1/2-1/2,A14
802,"Popov, Petar","Topalov, Veselin",2375,2395,1989.??.??,tourn,0-1,A53
803,"Topalov, Veselin","Kramnik, Vladimir",2750,2765,1996.12.17,tourn,1-0,E92
804,"Topalov, Veselin","Karjakin, Sergey",2735,2562,2003.11.27,,1-0,B90
805,"Mamedyarov, Shakhriyar","Topalov, Veselin",2726,2752,2012.07.06,tourn (rapid),0-1,D80
806,"Topalov, Veselin","Rabiega, Robert",2702,2477,2000.06.25,,1-0,D07
807,"Vachier Lagrave, Maxime","Topalov, Veselin",2804,2760,2016.12.11,,1/2-1/2,C67
808,"Dominguez Perez, Leinier","Topalov, Veselin",2739,2740,2019.02.24,match (blitz),1/2-1/2,B23
809,"Karpov, Anatoly","Topalov, Veselin",2725,2635,1993.??.??,,1/2-1/2,E81
810,"Topalov, Veselin","Aronian, Levon",2772,2815,2014.06.13,tourn,1/2-1/2,C65
811,"Topalov, Veselin","Polgar, Judit",2700,2675,1996.??.??,,1-0,B84
812,"Topalov, Veselin","Gelfand, Boris",2735,2709,2004.03.27,,1/2-1/2,E15
813,"Topalov, Veselin","Vachier Lagrave, Maxime",2736,2792,2019.05.11,blitz,1-0,
814,"Timman, Jan H","Topalov, Veselin",2595,2670,1995.??.??,tourn,1/2-1/2,A48
815,"Topalov, Veselin","Franco Ocampos, Zenon",2460,2510,1992.??.??,,1-0,B61
816,"Topalov, Veselin","Leko, Peter",2771,2744,2013.04.19,tourn,1-0,D38
817,"Topalov, Veselin","Beliavsky, Alexander G",2640,2650,1994.??.??,,1-0,A34
818,"Donchev, Dimitar I","Topalov, Veselin",2505,2395,1989.??.??,tourn,1-0,C04
819,"Topalov, Veselin","Nakamura, Hikaru",2749,2785,2017.06.24,tourn (rapid),1/2-1/2,A18
820,"Ivanchuk, Vassily","Topalov, Veselin",2763,2769,2012.11.13,tourn,1/2-1/2,D47
821,"Kasparov, Garry","Topalov, Veselin",,,1998.06.11,,1-0,E64
822,"Topalov, Veselin","Sanchez Jerez, Emilio Miguel",,,2015.01.27,,1-0,E63
823,"Nalbandian, Tigran","Topalov, Veselin",2485,2650,1993.??.??,swiss,1-0,A80
824,"Topalov, Veselin","Svidler, Peter",2700,2713,1999.04.10,tourn,1/2-1/2,A16
825,"Kramnik, Vladimir","Topalov, Veselin",2790,2740,1998.??.??,,1/2-1/2,D85
826,"Mamedyarov, Shakhriyar","Topalov, Veselin",2760,2780,2008.03.18,,0-1,B18
827,"Karpov, Anatoly","Topalov, Veselin",2760,2725,1997.??.??,,1/2-1/2,D46
828,"Topalov, Veselin","Rapport, Richard",2735,2759,2020.12.05,,1/2-1/2,C67
829,"Topalov, Veselin","Pollmann, Helge",2725,,1997.??.??,,1-0,D06
830,"Novkovic, Milan","Topalov, Veselin",2380,2495,1990.??.??,,1/2-1/2,A87
831,"Istratescu, Andrei","Topalov, Veselin",2470,2635,1993.??.??,,1/2-1/2,C05
832,"Topalov, Veselin","Wang, Hao",2793,2743,2013.05.14,tourn,1/2-1/2,D27
833,"Van Wely, Loek","Topalov, Veselin",2605,2740,1998.??.??,,0-1,A70
834,"Le, Quang Liem","Topalov, Veselin",2693,2752,2012.07.10,blitz,0-1,E60
835,"Topalov, Veselin","Barcelo Pujadas, Pedro Jose",2460,,1992.??.??,,1/2-1/2,C02
836,"Topalov, Veselin","Kramnik, Vladimir",2670,2730,1995.??.??,,0-1,B57
837,"Topalov, Veselin","Short, Nigel D",2670,2645,1995.??.??,,1-0,C88
838,"Topalov, Veselin","Silva, Cassius Alexandre D",,,2016.02.??,match,1/2-1/2,D00
839,"Leko, Peter","Topalov, Veselin",2753,2780,2008.02.23,tourn,0-1,B80
840,"Topalov, Veselin","Greet, Andrew N",2752,2449,2012.04.29,simul,0-1,A04
841,"Morozevich, Alexander","Topalov, Veselin",2765,2780,2008.03.16,tourn (rapid),1-0,D31
842,"Topalov, Veselin","Leko, Peter",2780,2753,2008.03.06,tourn,1-0,C88
843,"Dominguez Perez, Leinier","Topalov, Veselin",2717,2812,2009.05.21,tourn,1/2-1/2,B81
844,"Topalov, Veselin","Bareev, Evgeny",2757,2709,2005.03.27,tourn (rapid),1/2-1/2,D45
845,"Anand, Viswanathan","Topalov, Veselin",2715,2640,1994.??.??,,0-1,B70
846,"Vescovi, Giovanni","Topalov, Veselin",2585,2733,2001.11.30,,1/2-1/2,C42
847,"Ponomariov, Ruslan","Topalov, Veselin",2718,2735,2003.10.26,rapid,1/2-1/2,C91
848,"Topalov, Veselin","Kramnik, Vladimir",2630,2715,1995.06.04,tourn,1/2-1/2,B65
849,"Topalov, Veselin","Boyd, Stephen",,,1992.??.??,,1-0,E86
850,"Ponomariov, Ruslan","Topalov, Veselin",2705,2769,2007.11.07,,1/2-1/2,E97
851,"Nisipeanu, Liviu Dieter","Topalov, Veselin",2693,2772,2007.05.15,tourn,0-1,B90
852,"Topalov, Veselin","Rublevsky, Sergei",2702,2662,2000.06.22,,1/2-1/2,D02
853,"Adams, Michael","Topalov, Veselin",2660,2640,1994.??.??,,1/2-1/2,B22
854,"Topalov, Veselin","Bareev, Evgeny",2743,2729,2003.03.17,rapid,1-0,C11
855,"Topalov, Veselin","Sulskis, Sarunas",2769,2527,2007.10.28,,1/2-1/2,B19
856,"Huebner, Robert","Topalov, Veselin",2615,2707,2000.11.08,,1/2-1/2,A43
857,"Kramnik, Vladimir","Topalov, Veselin",2743,2813,2006.10.05,match,0-1,D47
858,"Topalov, Veselin","Dreev, Aleksey",2707,2676,2000.12.08,k.o.,1-0,B19
859,"Leko, Peter","Topalov, Veselin",2740,2801,2006.03.23,tourn (rapid),1/2-1/2,B90
860,"Shirov, Alexei","Topalov, Veselin",2690,2725,1997.??.??,,1/2-1/2,C68
861,"Topalov, Veselin","Kasimdzhanov, Rustam",2737,2652,2004.07.02,k.o.,1/2-1/2,B41
862,"Topalov, Veselin","Adams, Michael",2725,2665,1997.02.16,tourn,1/2-1/2,A34
863,"Flear, Glenn C","Topalov, Veselin",2495,2460,1992.??.??,,1/2-1/2,D97
864,"Topalov, Veselin","Rozentalis, Eduardas",2690,2586,1999.11.29,team,1-0,A18
865,"Topalov, Veselin","Antunes, Antonio",,,1992.??.??,,1/2-1/2,
866,"Svidler, Peter","Topalov, Veselin",2713,2700,1999.01.17,,1/2-1/2,B35
867,"Shirov, Alexei","Topalov, Veselin",2690,2700,1996.05.25,tourn,1/2-1/2,B76
868,"Topalov, Veselin","Gelfand, Boris",2780,2737,2008.03.25,,1/2-1/2,E01
869,"Topalov, Veselin","Van Wely, Loek",2743,2668,2003.??.??,,1-0,A04
870,"Anand, Viswanathan","Topalov, Veselin",2799,2780,2008.03.17,tourn (rapid),1/2-1/2,B19
871,"Anand, Viswanathan","Topalov, Veselin",2783,2793,2013.05.10,tourn,1-0,B90
872,"Ivanchuk, Vassily","Topalov, Veselin",2719,2707,2000.11.07,team-swiss,1/2-1/2,A63
873,"Kasimdzhanov, Rustam","Topalov, Veselin",2670,2788,2005.10.13,,1/2-1/2,C67
874,"Topalov, Veselin","Timman, Jan H",2700,2620,1996.03.27,match,1-0,B12
875,"Topalov, Veselin","Radjabov, Teimour",2780,2735,2008.02.29,tourn,1/2-1/2,C63
876,"Movsesian, Sergei","Topalov, Veselin",2723,2803,2010.10.01,team-swiss,1-0,B51
877,"Topalov, Veselin","Atanasov, Petko",2455,2370,1991.??.??,swiss,1/2-1/2,D35
878,"Huebner, Robert","Topalov, Veselin",2580,2745,1997.07.04,tourn,1/2-1/2,D77
879,"Christiansen, Larry","Topalov, Veselin",2620,2635,1993.??.??,,1/2-1/2,E01
880,"Portisch, Lajos","Topalov, Veselin",2580,2635,1993.??.??,,1/2-1/2,D45
